subject,age,gender,condition,phase,trial,stimulus,congruency,rt,correct,
113,21,f,1,standing,77,BROWN,incongruent,892,1,
113,21,f,1,standing,78,XXX,baseline,899,1,
113,21,f,1,standing,79,XXXXX,baseline,933,1,
113,21,f,1,standing,80,GREEN,incongruent,1385,1,
113,21,f,1,standing,81,BLUE,congruent,948,1,
113,21,f,1,standing,82,BROWN,incongruent,902,1,
113,21,f,1,standing,83,XXXX,baseline,868,1,
113,21,f,1,standing,84,GREEN,incongruent,1139,1,
113,21,f,1,standing,85,RED,congruent,1404,0,
113,21,f,1,standing,86,XXX,baseline,954,1,
113,21,f,1,standing,87,RED,incongruent,1549,1,
113,21,f,1,standing,88,GREEN,congruent,1060,1,
113,21,f,1,standing,89,GREEN,incongruent,832,1,
113,21,f,1,standing,90,XXXX,baseline,869,1,
113,21,f,1,standing,91,BLUE,congruent,825,1,
113,21,f,1,standing,92,BROWN,congruent,1053,1,
113,21,f,1,standing,93,XXXX,baseline,856,1,
113,21,f,1,standing,94,XXXX,baseline,932,1,
113,21,f,1,standing,95,XXXX,baseline,1182,1,
113,21,f,1,standing,96,BROWN,congruent,1065,1,
113,21,f,1,standing,97,XXXX,baseline,1142,1,
113,21,f,1,standing,98,RED,incongruent,1390,1,
113,21,f,1,standing,99,XXXXX,baseline,1001,1,
113,21,f,1,standing,100,BLUE,incongruent,1574,1,
113,21,f,1,standing,101,GREEN,incongruent,1152,1,
113,21,f,1,standing,102,BROWN,incongruent,866,1,
113,21,f,1,standing,103,BROWN,incongruent,821,1,
113,21,f,1,standing,104,XXXXX,baseline,949,1,
113,21,f,1,standing,105,BROWN,congruent,1006,1,
113,21,f,1,standing,106,XXXXX,baseline,1012,1,
113,21,f,1,standing,107,BROWN,incongruent,1139,1,
113,21,f,1,sitting,0,RED,congruent,1048,1,
113,21,f,1,sitting,1,BROWN,incongruent,1277,1,
113,21,f,1,sitting,2,RED,incongruent,1151,1,
113,21,f,1,sitting,3,BROWN,congruent,938,1,
113,21,f,1,sitting,4,RED,incongruent,1208,1,
113,21,f,1,sitting,5,GREEN,congruent,1142,1,
113,21,f,1,sitting,6,XXXX,baseline,855,1,
113,21,f,1,sitting,7,XXX,baseline,830,1,
113,21,f,1,sitting,8,GREEN,congruent,1028,1,
113,21,f,1,sitting,9,BLUE,congruent,1013,1,
113,21,f,1,sitting,10,GREEN,incongruent,978,1,
113,21,f,1,sitting,11,RED,congruent,1207,1,
113,21,f,1,sitting,12,XXXX,baseline,907,1,
113,21,f,1,sitting,13,BROWN,congruent,1015,1,
113,21,f,1,sitting,14,XXXXX,baseline,1030,1,
113,21,f,1,sitting,15,XXXXX,baseline,781,1,
113,21,f,1,sitting,16,XXXXX,baseline,949,1,
113,21,f,1,sitting,17,BROWN,congruent,1006,1,
113,21,f,1,sitting,18,RED,congruent,940,1,
113,21,f,1,sitting,19,XXXX,baseline,783,1,
113,21,f,1,sitting,20,BLUE,congruent,839,1,
113,21,f,1,sitting,21,XXXX,baseline,814,1,
113,21,f,1,sitting,22,BLUE,congruent,707,1,
113,21,f,1,sitting,23,XXXX,baseline,864,1,
113,21,f,1,sitting,24,XXX,baseline,788,1,
113,21,f,1,sitting,25,BLUE,incongruent,742,1,
113,21,f,1,sitting,26,BROWN,incongruent,981,1,
113,21,f,1,sitting,27,XXXXX,baseline,936,1,
113,21,f,1,sitting,28,BLUE,congruent,758,1,
113,21,f,1,sitting,29,XXXXX,baseline,743,1,
113,21,f,1,sitting,30,GREEN,congruent,759,1,
113,21,f,1,sitting,31,BROWN,incongruent,1089,1,
113,21,f,1,sitting,32,GREEN,incongruent,1044,1,
113,21,f,1,sitting,33,BLUE,congruent,755,1,
113,21,f,1,sitting,34,XXXXX,baseline,852,1,
113,21,f,1,sitting,35,GREEN,congruent,868,1,
113,21,f,1,sitting,36,BROWN,incongruent,946,1,
113,21,f,1,sitting,37,RED,congruent,879,1,
113,21,f,1,sitting,38,RED,congruent,895,1,
113,21,f,1,sitting,39,XXXXX,baseline,870,1,
113,21,f,1,sitting,40,XXXXX,baseline,917,1,
113,21,f,1,sitting,41,GREEN,incongruent,945,1,
113,21,f,1,sitting,42,BLUE,incongruent,1013,1,
113,21,f,1,sitting,43,RED,incongruent,1353,1,
113,21,f,1,sitting,44,XXXXX,baseline,1070,1,
113,21,f,1,sitting,45,XXXXX,baseline,872,1,
113,21,f,1,sitting,46,RED,congruent,898,1,
113,21,f,1,sitting,47,RED,incongruent,1006,1,
113,21,f,1,sitting,48,XXX,baseline,859,1,
113,21,f,1,sitting,49,GREEN,congruent,1128,1,
113,21,f,1,sitting,50,XXXXX,baseline,909,1,
113,21,f,1,sitting,51,GREEN,incongruent,946,1,
113,21,f,1,sitting,52,BROWN,incongruent,1002,1,
113,21,f,1,sitting,53,RED,congruent,803,1,
113,21,f,1,sitting,54,RED,incongruent,940,1,
113,21,f,1,sitting,55,BLUE,incongruent,987,1,
113,21,f,1,sitting,56,BROWN,incongruent,1012,1,
113,21,f,1,sitting,57,XXX,baseline,916,1,
113,21,f,1,sitting,58,XXXXX,baseline,1002,1,
113,21,f,1,sitting,59,XXXXX,baseline,775,1,
113,21,f,1,sitting,60,BLUE,incongruent,1036,1,
113,21,f,1,sitting,61,XXXXX,baseline,828,1,
113,21,f,1,sitting,62,GREEN,incongruent,FALSE,999,
113,21,f,1,sitting,63,BROWN,congruent,1049,1,
113,21,f,1,sitting,64,BLUE,congruent,1582,1,
113,21,f,1,sitting,65,BLUE,incongruent,1069,1,
113,21,f,1,sitting,66,GREEN,incongruent,902,1,
113,21,f,1,sitting,67,BLUE,incongruent,1224,1,
113,21,f,1,sitting,68,RED,congruent,907,1,
113,21,f,1,sitting,69,BLUE,congruent,861,1,
113,21,f,1,sitting,70,BROWN,incongruent,957,1,
113,21,f,1,sitting,71,GREEN,incongruent,821,1,
113,21,f,1,sitting,72,XXX,baseline,909,1,
113,21,f,1,sitting,73,XXXXX,baseline,1016,1,
113,21,f,1,sitting,74,GREEN,congruent,1021,1,
113,21,f,1,sitting,75,RED,congruent,865,1,
113,21,f,1,sitting,76,XXXX,baseline,870,1,
113,21,f,1,sitting,77,GREEN,congruent,1129,1,
113,21,f,1,sitting,78,GREEN,incongruent,862,1,
113,21,f,1,sitting,79,XXX,baseline,878,1,
113,21,f,1,sitting,80,BLUE,incongruent,873,1,
113,21,f,1,sitting,81,BROWN,incongruent,839,1,
113,21,f,1,sitting,82,BLUE,incongruent,1140,1,
113,21,f,1,sitting,83,BROWN,incongruent,1114,1,
113,21,f,1,sitting,84,XXXXX,baseline,907,1,
113,21,f,1,sitting,85,XXXX,baseline,688,1,
113,21,f,1,sitting,86,RED,congruent,1150,1,
113,21,f,1,sitting,87,RED,congruent,826,1,
113,21,f,1,sitting,88,XXXXX,baseline,749,1,
113,21,f,1,sitting,89,BLUE,incongruent,816,1,
113,21,f,1,sitting,90,BLUE,incongruent,872,1,
113,21,f,1,sitting,91,XXXX,baseline,777,1,
113,21,f,1,sitting,92,BROWN,incongruent,1026,1,
113,21,f,1,sitting,93,BROWN,incongruent,991,1,
113,21,f,1,sitting,94,GREEN,congruent,1007,1,
113,21,f,1,sitting,95,XXX,baseline,819,1,
113,21,f,1,sitting,96,XXXXX,baseline,692,1,
113,21,f,1,sitting,97,RED,congruent,831,1,
113,21,f,1,sitting,98,GREEN,congruent,897,1,
113,21,f,1,sitting,99,GREEN,congruent,831,1,
113,21,f,1,sitting,100,XXXX,baseline,847,1,
113,21,f,1,sitting,101,BROWN,congruent,894,1,
113,21,f,1,sitting,102,XXX,baseline,991,1,
113,21,f,1,sitting,103,RED,incongruent,1007,1,
113,21,f,1,sitting,104,GREEN,incongruent,829,1,
113,21,f,1,sitting,105,XXXX,baseline,1413,1,
113,21,f,1,sitting,106,RED,congruent,978,1,
113,21,f,1,sitting,107,GREEN,congruent,934,1,
114,18,f,2,practice,0,BLUE,incongruent,1439,1,
114,18,f,2,practice,1,BROWN,congruent,896,1,
114,18,f,2,practice,2,GREEN,incongruent,1461,1,
114,18,f,2,practice,3,XXX,baseline,FALSE,999,
114,18,f,2,practice,4,BROWN,congruent,938,1,
114,18,f,2,practice,5,BLUE,congruent,FALSE,999,
114,18,f,2,practice,6,GREEN,congruent,FALSE,999,
114,18,f,2,practice,7,XXX,baseline,FALSE,999,
114,18,f,2,practice,8,XXX,baseline,FALSE,999,
114,18,f,2,practice,9,GREEN,incongruent,FALSE,999,
114,18,f,2,practice,10,BROWN,congruent,1372,1,
114,18,f,2,practice,11,GREEN,congruent,FALSE,999,
114,18,f,2,practice,12,GREEN,congruent,FALSE,999,
114,18,f,2,practice,13,BROWN,incongruent,1048,1,
114,18,f,2,practice,14,XXX,baseline,FALSE,999,
114,18,f,2,practice,15,XXXXX,baseline,1017,1,
114,18,f,2,practice,16,RED,congruent,978,1,
114,18,f,2,practice,17,BLUE,incongruent,1194,1,
114,18,f,2,practice,18,BLUE,incongruent,FALSE,999,
114,18,f,2,practice,19,BLUE,incongruent,1138,1,
114,18,f,2,practice,20,XXXXX,baseline,FALSE,999,
114,18,f,2,practice,21,BLUE,congruent,FALSE,999,
114,18,f,2,practice,22,XXX,baseline,FALSE,999,
114,18,f,2,practice,23,BLUE,congruent,FALSE,999,
114,18,f,2,practice,24,BROWN,congruent,1006,1,
114,18,f,2,practice,25,XXXXX,baseline,956,1,
114,18,f,2,practice,26,RED,incongruent,1252,1,
114,18,f,2,practice,27,BROWN,congruent,1073,1,
114,18,f,2,practice,28,BROWN,congruent,934,1,
114,18,f,2,practice,29,RED,congruent,1343,1,
114,18,f,2,practice,30,BLUE,incongruent,1556,1,
114,18,f,2,practice,31,RED,incongruent,947,1,
114,18,f,2,practice,32,XXXXX,baseline,1061,1,
114,18,f,2,practice,33,BLUE,incongruent,1532,1,
114,18,f,2,practice,34,XXXXX,baseline,1090,1,
114,18,f,2,practice,35,BROWN,incongruent,1379,1,
114,18,f,2,practice,36,XXX,baseline,989,1,
114,18,f,2,practice,37,XXXXX,baseline,1145,1,
114,18,f,2,practice,38,XXXX,baseline,FALSE,999,
114,18,f,2,practice,39,RED,incongruent,1352,1,
114,18,f,2,practice,40,GREEN,incongruent,1558,1,
114,18,f,2,practice,41,XXXX,baseline,1415,1,
114,18,f,2,practice,42,GREEN,incongruent,1302,1,
114,18,f,2,practice,43,BLUE,congruent,1190,1,
114,18,f,2,practice,44,BROWN,congruent,1669,1,
114,18,f,2,practice,45,XXXXX,baseline,FALSE,999,
114,18,f,2,practice,46,XXX,baseline,1384,1,
114,18,f,2,practice,47,GREEN,incongruent,1301,1,
114,18,f,2,standing,0,BLUE,incongruent,1416,1,
114,18,f,2,standing,1,GREEN,congruent,733,1,
114,18,f,2,standing,2,XXXXX,baseline,837,1,
114,18,f,2,standing,3,BLUE,incongruent,982,1,
114,18,f,2,standing,4,GREEN,incongruent,1299,1,
114,18,f,2,standing,5,XXX,baseline,855,1,
114,18,f,2,standing,6,BROWN,incongruent,1294,1,
114,18,f,2,standing,7,BLUE,congruent,1067,1,
114,18,f,2,standing,8,XXXXX,baseline,1010,1,
114,18,f,2,standing,9,XXXXX,baseline,983,1,
114,18,f,2,standing,10,XXX,baseline,834,1,
114,18,f,2,standing,11,BROWN,incongruent,938,1,
114,18,f,2,standing,12,GREEN,incongruent,839,1,
114,18,f,2,standing,13,BROWN,incongruent,1026,1,
114,18,f,2,standing,14,XXXXX,baseline,857,1,
114,18,f,2,standing,15,XXX,baseline,1010,1,
114,18,f,2,standing,16,GREEN,congruent,912,1,
114,18,f,2,standing,17,BROWN,incongruent,1383,1,
114,18,f,2,standing,18,BLUE,incongruent,1518,1,
114,18,f,2,standing,19,XXXXX,baseline,979,1,
114,18,f,2,standing,20,BLUE,incongruent,1087,1,
114,18,f,2,standing,21,RED,incongruent,1377,1,
114,18,f,2,standing,22,XXXX,baseline,978,1,
114,18,f,2,standing,23,BROWN,congruent,944,1,
114,18,f,2,standing,24,BROWN,congruent,745,1,
114,18,f,2,standing,25,XXXX,baseline,1086,1,
114,18,f,2,standing,26,BROWN,incongruent,909,1,
114,18,f,2,standing,27,BLUE,congruent,976,1,
114,18,f,2,standing,28,RED,congruent,1498,1,
114,18,f,2,standing,29,GREEN,incongruent,1181,1,
114,18,f,2,standing,30,BLUE,congruent,974,1,
114,18,f,2,standing,31,BROWN,congruent,1060,1,
114,18,f,2,standing,32,RED,congruent,852,1,
114,18,f,2,standing,33,XXX,baseline,1182,1,
114,18,f,2,standing,34,GREEN,incongruent,1615,1,
114,18,f,2,standing,35,BROWN,congruent,1060,1,
114,18,f,2,standing,36,BROWN,congruent,871,1,
114,18,f,2,standing,37,XXXXX,baseline,1059,1,
114,18,f,2,standing,38,XXXXX,baseline,1124,1,
114,18,f,2,standing,39,GREEN,incongruent,1333,1,
114,18,f,2,standing,40,XXXX,baseline,1435,1,
114,18,f,2,standing,41,XXX,baseline,1254,1,
114,18,f,2,standing,42,BLUE,congruent,1158,1,
114,18,f,2,standing,43,GREEN,congruent,1720,1,
114,18,f,2,standing,44,XXXXX,baseline,949,1,
114,18,f,2,standing,45,RED,congruent,863,1,
114,18,f,2,standing,46,GREEN,incongruent,1253,1,
114,18,f,2,standing,47,XXXXX,baseline,857,1,
114,18,f,2,standing,48,XXXXX,baseline,933,1,
114,18,f,2,standing,49,GREEN,congruent,1152,1,
114,18,f,2,standing,50,BROWN,congruent,863,1,
114,18,f,2,standing,51,BLUE,incongruent,1549,1,
114,18,f,2,standing,52,BROWN,incongruent,1344,1,
114,18,f,2,standing,53,GREEN,congruent,1232,1,
114,18,f,2,standing,54,GREEN,congruent,1017,1,
114,18,f,2,standing,55,RED,incongruent,1044,1,
114,18,f,2,standing,56,BROWN,incongruent,1466,1,
114,18,f,2,standing,57,BROWN,congruent,1222,1,
114,18,f,2,standing,58,RED,incongruent,1303,1,
114,18,f,2,standing,59,GREEN,incongruent,1233,1,
114,18,f,2,standing,60,XXXXX,baseline,933,1,
114,18,f,2,standing,61,GREEN,incongruent,1721,1,
114,18,f,2,standing,62,BROWN,congruent,946,1,
114,18,f,2,standing,63,BLUE,congruent,1004,1,
114,18,f,2,standing,64,XXXXX,baseline,918,1,
114,18,f,2,standing,65,BLUE,incongruent,1330,1,
114,18,f,2,standing,66,XXXXX,baseline,1171,1,
114,18,f,2,standing,67,XXX,baseline,831,1,
114,18,f,2,standing,68,XXX,baseline,1007,1,
114,18,f,2,standing,69,XXX,baseline,1146,1,
114,18,f,2,standing,70,BLUE,incongruent,1577,1,
114,18,f,2,standing,71,XXXX,baseline,1193,1,
114,18,f,2,standing,72,BROWN,incongruent,833,1,
114,18,f,2,standing,73,BLUE,incongruent,1856,1,
114,18,f,2,standing,74,BROWN,congruent,200,999,
114,18,f,2,standing,75,GREEN,incongruent,1065,1,
114,18,f,2,standing,76,BROWN,congruent,929,1,
114,18,f,2,standing,77,BLUE,incongruent,1207,1,
114,18,f,2,standing,78,XXX,baseline,899,1,
114,18,f,2,standing,79,RED,congruent,1168,1,
114,18,f,2,standing,80,XXXX,baseline,900,1,
114,18,f,2,standing,81,XXXXX,baseline,1088,1,
114,18,f,2,standing,82,RED,incongruent,1398,1,
114,18,f,2,standing,83,RED,incongruent,FALSE,999,
114,18,f,2,standing,84,XXXX,baseline,1020,1,
114,18,f,2,standing,85,RED,incongruent,1492,1,
114,18,f,2,standing,86,RED,congruent,1425,1,
114,18,f,2,standing,87,BROWN,incongruent,1396,1,
114,18,f,2,standing,88,BLUE,incongruent,1660,1,
114,18,f,2,standing,89,BLUE,congruent,200,999,
114,18,f,2,standing,90,RED,incongruent,1106,1,
114,18,f,2,standing,91,GREEN,congruent,1254,1,
114,18,f,2,standing,92,RED,congruent,1070,1,
114,18,f,2,standing,93,XXXXX,baseline,984,1,
114,18,f,2,standing,94,GREEN,incongruent,1345,1,
114,18,f,2,standing,95,RED,congruent,1031,1,
114,18,f,2,standing,96,BLUE,congruent,1179,1,
114,18,f,2,standing,97,RED,congruent,758,1,
114,18,f,2,standing,98,BLUE,congruent,1028,1,
114,18,f,2,standing,99,XXXXX,baseline,933,1,
114,18,f,2,standing,100,XXXX,baseline,FALSE,999,
114,18,f,2,standing,101,GREEN,congruent,1131,1,
114,18,f,2,standing,102,BROWN,congruent,943,1,
114,18,f,2,standing,103,XXX,baseline,1049,1,
114,18,f,2,standing,104,XXXX,baseline,984,1,
114,18,f,2,standing,105,BLUE,congruent,1314,1,
114,18,f,2,standing,106,XXX,baseline,836,1,
114,18,f,2,standing,107,XXX,baseline,954,1,
114,18,f,2,sitting,0,RED,incongruent,1334,1,
114,18,f,2,sitting,1,XXXX,baseline,866,1,
114,18,f,2,sitting,2,BLUE,congruent,811,1,
114,18,f,2,sitting,3,BROWN,congruent,1100,1,
114,18,f,2,sitting,4,XXXXX,baseline,832,1,
114,18,f,2,sitting,5,BLUE,congruent,1295,1,
114,18,f,2,sitting,6,RED,incongruent,1152,1,
114,18,f,2,sitting,7,RED,incongruent,1425,1,
114,18,f,2,sitting,8,XXXX,baseline,1059,1,
114,18,f,2,sitting,9,BROWN,incongruent,1439,1,
114,18,f,2,sitting,10,BLUE,incongruent,1192,1,
114,18,f,2,sitting,11,XXXX,baseline,1131,1,
114,18,f,2,sitting,12,GREEN,incongruent,1572,1,
114,18,f,2,sitting,13,RED,congruent,1995,999,
114,18,f,2,sitting,14,BROWN,incongruent,200,1,
114,18,f,2,sitting,15,GREEN,congruent,905,1,
114,18,f,2,sitting,16,XXXX,baseline,909,1,
114,18,f,2,sitting,17,RED,incongruent,985,1,
114,18,f,2,sitting,18,RED,incongruent,1062,1,
114,18,f,2,sitting,19,RED,incongruent,1066,1,
114,18,f,2,sitting,20,BROWN,congruent,776,1,
114,18,f,2,sitting,21,BLUE,incongruent,1758,1,
114,18,f,2,sitting,22,GREEN,incongruent,200,999,
114,18,f,2,sitting,23,GREEN,congruent,1453,1,
114,18,f,2,sitting,24,GREEN,incongruent,1668,1,
114,18,f,2,sitting,25,XXX,baseline,FALSE,999,
114,18,f,2,sitting,26,BROWN,incongruent,201,999,
114,18,f,2,sitting,27,RED,congruent,1096,1,
114,18,f,2,sitting,28,GREEN,congruent,FALSE,999,
114,18,f,2,sitting,29,RED,incongruent,1496,1,
114,18,f,2,sitting,30,RED,incongruent,907,1,
114,18,f,2,sitting,31,XXX,baseline,781,1,
114,18,f,2,sitting,32,BLUE,congruent,1142,1,
114,18,f,2,sitting,33,XXX,baseline,1292,1,
114,18,f,2,sitting,34,BROWN,congruent,1110,1,
114,18,f,2,sitting,35,BLUE,congruent,1339,1,
114,18,f,2,sitting,36,GREEN,incongruent,1415,1,
114,18,f,2,sitting,37,GREEN,congruent,1149,1,
114,18,f,2,sitting,38,BROWN,congruent,940,1,
114,18,f,2,sitting,39,RED,congruent,1048,1,
114,18,f,2,sitting,40,XXXXX,baseline,1410,1,
114,18,f,2,sitting,41,BLUE,incongruent,1172,1,
114,18,f,2,sitting,42,XXX,baseline,1171,1,
114,18,f,2,sitting,43,BROWN,incongruent,1005,1,
114,18,f,2,sitting,44,BROWN,incongruent,1223,1,
114,18,f,2,sitting,45,RED,incongruent,1207,1,
114,18,f,2,sitting,46,XXX,baseline,979,1,
114,18,f,2,sitting,47,BLUE,congruent,1016,1,
114,18,f,2,sitting,48,BROWN,congruent,797,1,
114,18,f,2,sitting,49,XXXXX,baseline,1097,1,
114,18,f,2,sitting,50,XXXXX,baseline,960,1,
114,18,f,2,sitting,51,GREEN,incongruent,1170,1,
114,18,f,2,sitting,52,BLUE,congruent,1216,1,
114,18,f,2,sitting,53,BROWN,congruent,989,1,
114,18,f,2,sitting,54,XXXX,baseline,831,1,
114,18,f,2,sitting,55,XXXX,baseline,918,1,
114,18,f,2,sitting,56,BROWN,incongruent,1188,1,
114,18,f,2,sitting,57,XXX,baseline,1548,1,
114,18,f,2,sitting,58,BLUE,congruent,1088,1,
114,18,f,2,sitting,59,XXXXX,baseline,1186,1,
114,18,f,2,sitting,60,XXX,baseline,1142,1,
114,18,f,2,sitting,61,GREEN,incongruent,1615,1,
114,18,f,2,sitting,62,XXXX,baseline,1100,1,
114,18,f,2,sitting,63,BROWN,incongruent,1096,1,
114,18,f,2,sitting,64,BLUE,congruent,1274,1,
114,18,f,2,sitting,65,GREEN,congruent,FALSE,999,
114,18,f,2,sitting,66,BROWN,congruent,1222,1,
114,18,f,2,sitting,67,BROWN,congruent,1144,1,
114,18,f,2,sitting,68,BROWN,incongruent,1373,1,
114,18,f,2,sitting,69,BROWN,congruent,1304,1,
114,18,f,2,sitting,70,BLUE,congruent,1334,1,
114,18,f,2,sitting,71,XXX,baseline,983,1,
114,18,f,2,sitting,72,XXXXX,baseline,938,1,
114,18,f,2,sitting,73,XXXXX,baseline,1106,1,
114,18,f,2,sitting,74,BROWN,incongruent,1142,1,
114,18,f,2,sitting,75,XXX,baseline,1137,1,
114,18,f,2,sitting,76,XXX,baseline,1172,1,
114,18,f,2,sitting,77,GREEN,incongruent,1136,1,
114,18,f,2,sitting,78,GREEN,incongruent,918,1,
114,18,f,2,sitting,79,BLUE,congruent,1189,1,
114,18,f,2,sitting,80,XXX,baseline,939,1,
114,18,f,2,sitting,81,BROWN,incongruent,1777,1,
114,18,f,2,sitting,82,XXXXX,baseline,1385,1,
114,18,f,2,sitting,83,BLUE,incongruent,946,1,
114,18,f,2,sitting,84,BROWN,incongruent,1641,1,
114,18,f,2,sitting,85,GREEN,incongruent,1423,1,
114,18,f,2,sitting,86,XXXXX,baseline,1019,1,
114,18,f,2,sitting,87,BROWN,incongruent,1299,1,
114,18,f,2,sitting,88,GREEN,congruent,FALSE,999,
114,18,f,2,sitting,89,BLUE,congruent,1232,1,
114,18,f,2,sitting,90,GREEN,congruent,1294,1,
114,18,f,2,sitting,91,XXX,baseline,1259,1,
114,18,f,2,sitting,92,GREEN,congruent,1143,1,
114,18,f,2,sitting,93,XXXXX,baseline,1148,1,
114,18,f,2,sitting,94,BLUE,congruent,991,1,
114,18,f,2,sitting,95,XXXXX,baseline,1188,1,
114,18,f,2,sitting,96,XXX,baseline,1039,1,
114,18,f,2,sitting,97,BLUE,congruent,1532,1,
114,18,f,2,sitting,98,GREEN,congruent,FALSE,999,
114,18,f,2,sitting,99,XXXX,baseline,957,1,
114,18,f,2,sitting,100,XXX,baseline,934,1,
114,18,f,2,sitting,101,GREEN,congruent,1133,1,
114,18,f,2,sitting,102,BLUE,incongruent,FALSE,999,
114,18,f,2,sitting,103,BROWN,incongruent,1294,1,
114,18,f,2,sitting,104,XXXX,baseline,1136,1,
114,18,f,2,sitting,105,XXXXX,baseline,FALSE,999,
114,18,f,2,sitting,106,GREEN,congruent,FALSE,999,
114,18,f,2,sitting,107,XXX,baseline,1049,1,
115,18,f,1,practice,0,GREEN,incongruent,200,0,
115,18,f,1,practice,1,RED,congruent,918,1,
115,18,f,1,practice,2,BROWN,incongruent,942,1,
115,18,f,1,practice,3,RED,incongruent,896,1,
115,18,f,1,practice,4,BLUE,incongruent,868,1,
115,18,f,1,practice,5,GREEN,congruent,FALSE,999,
115,18,f,1,practice,6,RED,congruent,711,1,
115,18,f,1,practice,7,BLUE,incongruent,1182,1,
115,18,f,1,practice,8,BLUE,incongruent,FALSE,999,
115,18,f,1,practice,9,XXX,baseline,906,1,
115,18,f,1,practice,10,XXXXX,baseline,949,1,
115,18,f,1,practice,11,XXX,baseline,1085,1,
115,18,f,1,practice,12,BLUE,congruent,825,1,
115,18,f,1,practice,13,BLUE,incongruent,714,1,
115,18,f,1,practice,14,GREEN,congruent,FALSE,999,
115,18,f,1,practice,15,BLUE,congruent,784,1,
115,18,f,1,practice,16,RED,congruent,756,1,
115,18,f,1,practice,17,XXXXX,baseline,657,1,
115,18,f,1,practice,18,XXXXX,baseline,873,1,
115,18,f,1,practice,19,BROWN,incongruent,FALSE,999,
115,18,f,1,practice,20,XXXX,baseline,865,1,
115,18,f,1,practice,21,GREEN,congruent,FALSE,999,
115,18,f,1,practice,22,BROWN,incongruent,1017,1,
115,18,f,1,practice,23,GREEN,congruent,796,1,
115,18,f,1,practice,24,XXX,baseline,FALSE,999,
115,18,f,1,practice,25,BLUE,incongruent,813,1,
115,18,f,1,practice,26,XXXXX,baseline,FALSE,999,
115,18,f,1,practice,27,GREEN,congruent,FALSE,999,
115,18,f,1,practice,28,XXXX,baseline,713,1,
115,18,f,1,practice,29,BROWN,congruent,625,1,
115,18,f,1,practice,30,GREEN,congruent,1145,1,
115,18,f,1,practice,31,BLUE,incongruent,1087,1,
115,18,f,1,practice,32,XXXXX,baseline,FALSE,999,
115,18,f,1,practice,33,BROWN,incongruent,630,1,
115,18,f,1,practice,34,BLUE,incongruent,FALSE,999,
115,18,f,1,practice,35,GREEN,congruent,FALSE,999,
115,18,f,1,practice,36,BROWN,incongruent,FALSE,999,
115,18,f,1,practice,37,XXX,baseline,783,1,
115,18,f,1,practice,38,XXXX,baseline,FALSE,999,
115,18,f,1,practice,39,BROWN,congruent,1291,1,
115,18,f,1,practice,40,RED,congruent,866,1,
115,18,f,1,practice,41,RED,congruent,741,1,
115,18,f,1,practice,42,BROWN,incongruent,FALSE,999,
115,18,f,1,practice,43,XXX,baseline,571,1,
115,18,f,1,practice,44,BROWN,incongruent,FALSE,999,
115,18,f,1,practice,45,XXXXX,baseline,674,1,
115,18,f,1,practice,46,XXXXX,baseline,657,1,
115,18,f,1,practice,47,XXX,baseline,770,1,
115,18,f,1,standing,0,XXXXX,baseline,730,1,
115,18,f,1,standing,1,XXXX,baseline,664,1,
115,18,f,1,standing,2,XXXXX,baseline,779,1,
115,18,f,1,standing,3,GREEN,incongruent,954,1,
115,18,f,1,standing,4,XXXXX,baseline,713,1,
115,18,f,1,standing,5,BROWN,incongruent,FALSE,999,
115,18,f,1,standing,6,GREEN,incongruent,FALSE,999,
115,18,f,1,standing,7,BLUE,incongruent,936,1,
115,18,f,1,standing,8,BLUE,incongruent,1090,1,
115,18,f,1,standing,9,BLUE,congruent,FALSE,999,
115,18,f,1,standing,10,XXXXX,baseline,FALSE,999,
115,18,f,1,standing,11,RED,congruent,661,1,
115,18,f,1,standing,12,RED,incongruent,754,1,
115,18,f,1,standing,13,XXXXX,baseline,715,1,
115,18,f,1,standing,14,RED,congruent,820,1,
115,18,f,1,standing,15,BROWN,incongruent,FALSE,999,
115,18,f,1,standing,16,GREEN,incongruent,1273,1,
115,18,f,1,standing,17,BLUE,incongruent,852,1,
115,18,f,1,standing,18,XXXX,baseline,756,1,
115,18,f,1,standing,19,XXX,baseline,FALSE,999,
115,18,f,1,standing,20,BROWN,congruent,653,1,
115,18,f,1,standing,21,GREEN,incongruent,790,1,
115,18,f,1,standing,22,RED,congruent,788,1,
115,18,f,1,standing,23,GREEN,congruent,702,1,
115,18,f,1,standing,24,BROWN,congruent,554,1,
115,18,f,1,standing,25,BROWN,incongruent,FALSE,999,
115,18,f,1,standing,26,XXXXX,baseline,815,1,
115,18,f,1,standing,27,BLUE,congruent,FALSE,999,
115,18,f,1,standing,28,BROWN,congruent,FALSE,999,
115,18,f,1,standing,29,XXXX,baseline,FALSE,999,
115,18,f,1,standing,30,BROWN,congruent,796,1,
115,18,f,1,standing,31,BLUE,incongruent,FALSE,999,
115,18,f,1,standing,32,BROWN,congruent,815,1,
115,18,f,1,standing,33,XXX,baseline,FALSE,999,
115,18,f,1,standing,34,BLUE,congruent,FALSE,999,
115,18,f,1,standing,35,BROWN,congruent,918,1,
115,18,f,1,standing,36,XXXX,baseline,FALSE,999,
115,18,f,1,standing,37,GREEN,incongruent,937,1,
115,18,f,1,standing,38,BLUE,congruent,FALSE,999,
115,18,f,1,standing,39,XXX,baseline,FALSE,999,
115,18,f,1,standing,40,RED,incongruent,FALSE,999,
